sphingolipid biosynthesis (yeast)	dihydroceramide fatty acyl 2-hydroxylase	1.14.18.7	SCS7	PMID:12034738|PMID:12069845|PMID:11113186|PMID:15692566
glycerol degradation	glycerol-3-phosphate dehydrogenase	1.1.5.3	GUT2	PMID:191434
stearate biosynthesis III (fungi)	palmitoyl-CoA hydrolase	3.1.2.2	TES1	
superpathway of purine biosynthesis and salvage pathways	ribonucleoside-diphosphate reductase	1.17.4.1	RNR2	PMID:22419079|PMID:17052198|PMID:1495962|PMID:9822821
xylulose degradation	xylulokinase	2.7.1.17	XKS1	PMID:16345828|PMID:10981687|PMID:20171088|PMID:18555359|PMID:16348083|PMID:15184173|PMID:9595677
phosphatidylinositol phosphate biosynthesis	phosphatidylinositol-3-phosphatase	3.1.3.64	SAC1	PMID:17382260
UMP biosynthesis I	orotate phosphoribosyltransferase	2.4.2.10	URA10	
glycolysis I (from glucose 6-phosphate)	pyruvate kinase	2.7.1.40	CDC19	
thioredoxin pathway	thioredoxin-disulfide reductase	1.8.1.9	TRR2	PMID:11169096|PMID:2668278|PMID:5442277|PMID:13785690|PMID:4392601|PMID:10037727
dehydro-D-arabinono-1,4-lactone biosynthesis	D-arabinose 1-dehydrogenase [NAD(P)(+)]	1.1.1.117	ARA1	PMID:10094636|PMID:17151466|PMID:17097644|PMID:11281285
threonine degradation	threonine ammonia-lyase	4.3.1.19	CHA1	PMID:1628804|PMID:2841185|PMID:3289762|PMID:8132653|PMID:3086094|PMID:3117785
L-tryptophan degradation III (eukaryotic)	indoleamine 2,3-dioxygenase	1.13.11.52	BNA2	PMID:12062417
tetrahydrofolate biosynthesis	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	2.7.6.3	FOL1	
superpathway of fatty acid biosynthesis, saturated	3-oxoacyl-[acyl-carrier-protein] reductase	1.1.1.100	OAR1	
lipid-linked oligosaccharide biosynthesis	dolichyl-P-Man:Man5GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase	2.4.1.258	ALG3	PMID:11278778|PMID:10336995|PMID:9878760
superpathway of aromatic amino acid biosynthesis	shikimate kinase	2.7.1.71	ARO1	
lipid-linked oligosaccharide biosynthesis	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase	2.7.8.15	ALG7	PMID:11278778|PMID:10336995|PMID:9878760
glutathione-glutaredoxin redox reactions	glutathione peroxidase	1.11.1.9	GPX1	PMID:11169096
L-tyrosine degradation III	allyl-alcohol dehydrogenase	1.1.1.54	ADH1	PMID:13750129|PMID:13546168|PMID:9491082|PMID:9491083
superpathway of glutamate biosynthesis	isocitrate dehydrogenase (NADP(+))	1.1.1.42	IDP3	PMID:8672488|PMID:22419079|PMID:11562373
superpathway of NAD biosynthesis	indoleamine 2,3-dioxygenase	1.13.11.52	BNA2	PMID:15137942
NAD salvage pathway V (PNC V cycle)	nicotinamide-nucleotide adenylyltransferase	2.7.7.1	NMA2	PMID:11884393
glycogen biosynthesis	glycogenin glucosyltransferase	2.4.1.186	GLG2	PMID:11152943
diacylglycerol and triacylglycerol biosynthesis	1-acylglycerophosphocholine O-acyltransferase	2.3.1.23	SLC1	PMID:16916618
superpathway of ubiquinone biosynthesis	3-demethylubiquinol 3-O-methyltransferase	2.1.1.64	COQ3	PMID:17482885|PMID:27060254|PMID:19531029|PMID:20592037|PMID:27693056
phospholipid biosynthesis II (Kennedy pathway)	diacylglycerol cholinephosphotransferase	2.7.8.2	EPT1	PMID:16807089|PMID:20503434|PMID:17428789|PMID:11294902|PMID:21275641|PMID:9370323|PMID:17612623
superpathway of histidine, purine, and pyrimidine biosynthesis	dihydroorotate oxidase (fumarate)	1.3.98.1	URA1	
NAD de novo biosynthesis II (from tryptophan)	3-hydroxyanthranilate 3,4-dioxygenase	1.13.11.6	BNA1	PMID:12062417
folate transformations I	methylenetetrahydrofolate dehydrogenase (NAD(+))	1.5.1.15	MTD1	
superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	homoserine dehydrogenase	1.1.1.3	HOM6	PMID:9409150
tryptophan degradation	kynurenine--oxoglutarate transaminase	2.6.1.7	ARO9	PMID:12499363|PMID:9491082|PMID:9491083|PMID:6763508
superpathway of phospholipid biosynthesis	ethanolaminephosphotransferase	2.7.8.1	EPT1	PMID:16807089|PMID:9885152|PMID:24520995|PMID:24866973
superpathway of TCA cycle and glyoxylate cycle	malate synthase	2.3.3.9	MLS1	PMID:12455685|PMID:20889721|PMID:23966945|PMID:1551398|PMID:1454530
superpathway of threonine biosynthesis	aspartate transaminase	2.6.1.1	AAT2	PMID:9163906|PMID:25408465|PMID:1847111|PMID:6821505
TCA cycle, aerobic respiration	dihydrolipoyllysine-residue succinyltransferase	2.3.1.61	KGD2	PMID:8099357|PMID:12855708|PMID:9395469
superpathway of ergosterol biosynthesis I	hydroxymethylglutaryl-CoA reductase (NADPH)	1.1.1.34	HMG2	PMID:8561481|PMID:8552601|PMID:12119386
diacylglycerol and triacylglycerol biosynthesis	phosphatidate phosphatase	3.1.3.4	PAH1	PMID:16916618
superpathway of chorismate metabolism	prephenate dehydrogenase (NADP(+))	1.3.1.13	TYR1	
glycogen catabolism	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)	5.4.2.2	PGM2	PMID:11152943
superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	cysteine synthase	2.5.1.47	MET17	PMID:9409150
pyruvate decarboxylation to acetyl CoA	dihydrolipoyl dehydrogenase	1.8.1.4	LPD1	PMID:9123965
salvage pathways of purines and their nucleosides	purine-nucleoside phosphorylase	2.4.2.1	PNP1	PMID:17052198|PMID:1577682|PMID:11223943|PMID:15565584|PMID:9864350|PMID:10217799|PMID:22419079
superpathway of phosphatidic acid and phospholipid biosynthesis	ethanolamine-phosphate cytidylyltransferase	2.7.7.14	ECT1	PMID:24520995|PMID:9885152|PMID:24866973
superpathway of allantoin degradation in yeast	urea carboxylase	6.3.4.6	DUR12	PMID:6105114
superpathway of fatty acid biosynthesis, saturated	[acyl-carrier-protein] S-malonyltransferase	2.3.1.39	MCT1	
superpathway of glucose fermentation	phenylpyruvate decarboxylase	4.1.1.43	PDC1	PMID:6985717
palmitate biosynthesis	enoyl-[acyl-carrier-protein] reductase (NADH)	1.3.1.9	FAS1	
fatty acids biosynthesis (yeast)	3-oxoacyl-[acyl-carrier-protein] reductase	1.1.1.100	FAS2	
inosine-5'-phosphate biosynthesis I	adenylosuccinate lyase	4.3.2.2	ADE13	
NAD de novo biosynthesis II (from tryptophan)	kynureninase	3.7.1.3	BNA5	PMID:12062417
homocysteine and cysteine interconversion	cystathionine gamma-lyase	4.4.1.1	CYS3	PMID:9409150
formaldehyde oxidation II (glutathione-dependent)	S-(hydroxymethyl)glutathione dehydrogenase	1.1.1.284	SFA1	
L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	indoleamine 2,3-dioxygenase	1.13.11.52	BNA2	
inosine-5'-phosphate biosynthesis I	IMP cyclohydrolase	3.5.4.10	ADE17	
glutathione-glutaredoxin redox reactions	thioredoxin-dependent peroxiredoxin	1.11.1.24	GPX1	PMID:11169096
superpathway of fatty acid biosynthesis, saturated	beta-ketoacyl-[acyl-carrier-protein] synthase I	2.3.1.41	FAS2	
phosphatidylethanolamine biosynthesis I	phosphatidylserine decarboxylase	4.1.1.65	PSD1	
L-tryptophan degradation III (eukaryotic)	nicotinate-nucleotide adenylyltransferase	2.7.7.18	NMA1	PMID:12062417
inositol phosphate biosynthesis	phosphoinositide phospholipase C	3.1.4.11	PLC1	PMID:11956213
superpathway of serine and glycine biosynthesis	alanine--glyoxylate transaminase	2.6.1.44	AGX1	PMID:12525494|PMID:14745783|PMID:9163906|PMID:9398220
S-adenosyl-L-methionine cycle II	adenosylhomocysteinase	3.13.2.1	SAH1	PMID:9409150
superpathway of glucose fermentation	6-phosphofructokinase	2.7.1.11	PFK2	PMID:6985717
superpathway of acetoin and butanediol biosynthesis	branched-chain-2-oxoacid decarboxylase	4.1.1.72	PDC5	PMID:16535224|PMID:10938079|PMID:2404950|PMID:6383467|PMID:2180695
fatty acid elongation	[acyl-carrier-protein] S-acetyltransferase	2.3.1.38	FAS1	
mevalonate pathway I	hydroxymethylglutaryl-CoA reductase (NADPH)	1.1.1.34	HMG2	
glycogen biosynthesis	UTP--glucose-1-phosphate uridylyltransferase	2.7.7.9	YHL012W	PMID:11152943
folate transformations I	aminomethyltransferase	2.1.2.10	GCV1	
phospholipid biosynthesis	CDP-diacylglycerol--glycerol-3-phosphate 1-phosphatidyltransferase	2.7.8.5	PGS1	PMID:16807089
valine degradation	alcohol dehydrogenase	1.1.1.1	ADH1	PMID:9748245|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755
L-tryptophan degradation III (eukaryotic)	kynurenine--oxoglutarate transaminase	2.6.1.7	BNA3	PMID:12062417
superpathway of glutamate biosynthesis	isocitrate dehydrogenase (NADP(+))	1.1.1.42	IDP1	PMID:8672488|PMID:22419079|PMID:11562373
tyrosine biosynthesis	kynurenine--oxoglutarate transaminase	2.6.1.7	ARO9	PMID:9491082|PMID:1943992
fatty acid oxidation pathway	long-chain-fatty-acid--CoA ligase	6.2.1.3	FAA2	PMID:1551874|PMID:17028011|PMID:24520995|PMID:12697341
galactose degradation	aldose 1-epimerase	5.1.3.3	GAL10	PMID:14764091|PMID:18779058|PMID:8119301
superpathway of chorismate metabolism	phosphoribosylanthranilate isomerase	5.3.1.24	TRP1	
de novo biosynthesis of pyrimidine ribonucleotides	orotate phosphoribosyltransferase	2.4.2.10	URA10	PMID:9485596|PMID:22419079|PMID:2283036|PMID:9858611
methionine salvage pathway	branched-chain-amino-acid transaminase	2.6.1.42	BAT2	PMID:18625006|PMID:9409150|PMID:19946895|PMID:16530730
tryptophan degradation	alcohol dehydrogenase	1.1.1.1	ADH2	PMID:12499363|PMID:9491082|PMID:9491083|PMID:6763508
asparagine degradation	asparaginase	3.5.1.1	ASP3-4	PMID:10640599|PMID:17308034
pyruvate fermentation to acetoin III	phenylpyruvate decarboxylase	4.1.1.43	PDC1	PMID:16535224|PMID:2404950|PMID:6383467
superpathway of histidine, purine, and pyrimidine biosynthesis	imidazoleglycerol-phosphate dehydratase	4.2.1.19	HIS3	
pentose phosphate pathway (non-oxidative branch)	ribulose-phosphate 3-epimerase	5.1.3.1	RPE1	PMID:8534086|PMID:14690456|PMID:8929392|PMID:2185015|PMID:1737042|PMID:7916691
L-serine biosynthesis I	phosphoglycerate dehydrogenase	1.1.1.95	SER33	PMID:12525494
methionine salvage pathway	aromatic-amino-acid transaminase	2.6.1.57	ARO9	PMID:18625006|PMID:9409150|PMID:19946895|PMID:16530730
de novo biosynthesis of pyrimidine deoxyribonucleotides	thymidylate synthase	2.1.1.45	CDC21	PMID:12472466|PMID:1659321|PMID:6094555
pyruvate fermentation to acetoin III	branched-chain-2-oxoacid decarboxylase	4.1.1.72	PDC6	PMID:16535224|PMID:2404950|PMID:6383467
phospholipid biosynthesis	phosphatidylethanolamine N-methyltransferase	2.1.1.17	OPI3	PMID:16807089
lipid-linked oligosaccharide biosynthesis	dolichyl-P-Man:Man8GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase	2.4.1.261	ALG9	PMID:11278778|PMID:10336995|PMID:9878760
nicotinate riboside salvage pathway I	ribosylnicotinamide kinase	2.7.1.22	NRK1	PMID:17914902
phospholipid biosynthesis II (Kennedy pathway)	ethanolamine kinase	2.7.1.82	EKI1	PMID:16807089|PMID:20503434|PMID:17428789|PMID:11294902|PMID:21275641|PMID:9370323|PMID:17612623
chorismate biosynthesis	FMN reductase (NADPH)	1.5.1.38	ARO2	PMID:1943992
tryptophan degradation	aromatic-amino-acid transaminase	2.6.1.57	ARO8	PMID:12499363|PMID:9491082|PMID:9491083|PMID:6763508
superpathway of phosphatidate biosynthesis	glycerone-phosphate O-acyltransferase	2.3.1.42	GPT2	PMID:24520995|PMID:17726007|PMID:22090344|PMID:10542045
formaldehyde oxidation II (glutathione-dependent)	formate dehydrogenase	1.17.1.9	FDH1	
tryptophan degradation	alcohol dehydrogenase	1.1.1.1	ADH5	PMID:12499363|PMID:9491082|PMID:9491083|PMID:6763508
hexaprenyl diphosphate biosynthesis	dimethylallyltranstransferase	2.5.1.1	BTS1	PMID:11583838|PMID:2681213
isoleucine degradation	methylglyoxal reductase (NADH)	1.1.1.78	ADH1	PMID:10753893|PMID:8798704|PMID:10989445|PMID:8702755
folate interconversions	methenyltetrahydrofolate cyclohydrolase	3.5.4.9	MIS1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
fatty acid biosynthesis, initial steps	acetyl-CoA carboxylase	6.4.1.2	HFA1	PMID:18059524
de novo biosynthesis of purine nucleotides	ribonucleoside-diphosphate reductase	1.17.4.1	RNR2	PMID:11689683|PMID:15744050|PMID:11035032
superpathway of fatty acid biosynthesis, saturated	3-hydroxyacyl-[acyl-carrier-protein] dehydratase	4.2.1.59	FAS1	
folate biosynthesis II	dihydrofolate synthase	6.3.2.12	FOL3	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
tyrosine biosynthesis	aromatic-amino-acid transaminase	2.6.1.57	ARO9	PMID:9491082|PMID:1943992
S-adenosyl-L-methionine biosynthesis	methionine adenosyltransferase	2.5.1.6	SAM2	PMID:9409150
superpathway of phosphatidic acid and phospholipid biosynthesis	cardiolipin synthase (CMP-forming)	2.7.8.41	CRD1	PMID:24520995|PMID:9885152|PMID:24866973
myristate biosynthesis	palmitoyl-CoA hydrolase	3.1.2.2	TES1	
L-histidine biosynthesis	phosphoribosyl-ATP diphosphatase	3.6.1.31	HIS4	PMID:9822821|PMID:8852895|PMID:15744050
salvage pathways of pyrimidine ribonucleotides	UMP/CMP kinase	2.7.4.14	URA6	PMID:10501935|PMID:12111094
leucine degradation	phenylpyruvate decarboxylase	4.1.1.43	ARO10	PMID:12499363|PMID:9341119|PMID:9748245|PMID:15933030|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755|PMID:9546164
L-arginine biosynthesis II (acetyl cycle)	acetylglutamate kinase	2.7.2.8	ARG56	PMID:12603335|PMID:11553611|PMID:205532
5-aminoimidazole ribonucleotide biosynthesis II	phosphoribosylglycinamide formyltransferase 1	2.1.2.2	ADE8	
superpathway of guanosine nucleotides de novo biosynthesis II	IMP dehydrogenase	1.1.1.205	IMD3	
pentose phosphate pathway (oxidative branch) I	6-phosphogluconolactonase	3.1.1.31	SOL3	PMID:1328471|PMID:15454531|PMID:2269430
tryptophan degradation	phenylpyruvate decarboxylase	4.1.1.43	PDC5	PMID:12499363|PMID:9491082|PMID:9491083|PMID:6763508
folate transformations I	dihydrolipoyl dehydrogenase	1.8.1.4	LPD1	
superpathway of purine biosynthesis and salvage pathways	nucleoside-triphosphate--adenylate kinase	2.7.4.10	ADK2	PMID:22419079|PMID:17052198|PMID:1495962|PMID:9822821
cysteine biosynthesis from homocysteine	cystathionine gamma-lyase	4.4.1.1	CYS3	PMID:15042590|PMID:10509018
superpathway of purine biosynthesis and salvage pathways	guanylate kinase	2.7.4.8	GUK1	PMID:22419079|PMID:17052198|PMID:1495962|PMID:9822821
superpathway of phosphatidate biosynthesis	glycerol-3-phosphate dehydrogenase (NAD(+))	1.1.1.8	GPD2	PMID:24520995|PMID:17726007|PMID:22090344|PMID:10542045
fatty acid biosynthesis, initial steps	enoyl-[acyl-carrier-protein] reductase (NADH)	1.3.1.9	FAS1	PMID:18059524
ergosterol biosynthesis	squalene synthase	2.5.1.21	ERG9	PMID:8561481|PMID:8552601|PMID:12119386
glycogen biosynthesis	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)	5.4.2.2	PGM2	PMID:11152943
L-tyrosine degradation III	aromatic-amino-acid transaminase	2.6.1.57	ARO9	PMID:13750129|PMID:13546168|PMID:9491082|PMID:9491083
de novo biosynthesis of purine nucleotides	nucleoside-diphosphate kinase	2.7.4.6	YNK1	PMID:11689683|PMID:15744050|PMID:11035032
pyruvate decarboxylation to acetyl CoA	dihydrolipoyllysine-residue acetyltransferase	2.3.1.12	LAT1	PMID:9123965
superpathway of purine biosynthesis and salvage pathways	GMP synthase (glutamine-hydrolyzing)	6.3.5.2	GUA1	PMID:22419079|PMID:17052198|PMID:1495962|PMID:9822821
de novo biosynthesis of pyrimidine ribonucleotides	orotate phosphoribosyltransferase	2.4.2.10	URA5	PMID:9485596|PMID:22419079|PMID:2283036|PMID:9858611
glutathione-glutaredoxin redox reactions	glutathione transferase	2.5.1.18	GRX2	PMID:11169096
superpathway of fatty acid biosynthesis, saturated and unsaturated	[acyl-carrier-protein] S-malonyltransferase	2.3.1.39	MCT1	
de novo biosynthesis of purine nucleotides	guanylate kinase	2.7.4.8	GUK1	PMID:11689683|PMID:15744050|PMID:11035032
leucine degradation	S-(hydroxymethyl)glutathione dehydrogenase	1.1.1.284	SFA1	PMID:12499363|PMID:9341119|PMID:9748245|PMID:15933030|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755|PMID:9546164
de novo biosynthesis of purine nucleotides	phosphoribosylaminoimidazolecarboxamide formyltransferase	2.1.2.3	ADE16	PMID:11689683|PMID:15744050|PMID:11035032
phenylalanine degradation	branched-chain-2-oxoacid decarboxylase	4.1.1.72	PDC1	PMID:12499363|PMID:9491082|PMID:9491083|PMID:12902239|PMID:15933030
superpathway of tetrahydrofolate biosynthesis and salvage	methylenetetrahydrofolate reductase (NADPH)	1.5.1.53	MET13	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
superpathway of phosphatidate biosynthesis	triacylglycerol lipase	3.1.1.3	AYR1	PMID:24520995|PMID:17726007|PMID:22090344|PMID:10542045
lipid-linked oligosaccharide biosynthesis	dolichyl-P-Glc:Glc1Man9GlcNAc2-PP-dolichol alpha-1,3-glucosyltransferase	2.4.1.265	ALG8	PMID:11278778|PMID:10336995|PMID:9878760
valine degradation	branched-chain-amino-acid transaminase	2.6.1.42	BAT1	PMID:9748245|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755
superpathway of glucose fermentation	methylglyoxal reductase (NADH)	1.1.1.78	ADH1	PMID:6985717
mannose degradation	hexokinase	2.7.1.1	HXK2	PMID:17248750|PMID:9878752|PMID:17361015|PMID:8403984|PMID:7732723|PMID:1377774
siroheme biosynthesis	sirohydrochlorin ferrochelatase	4.99.1.4	MET8	
superpathway of threonine and methionine biosynthesis	cysteine synthase	2.5.1.47	MET17	
galactose degradation	UDP-glucose 4-epimerase	5.1.3.2	GAL10	PMID:14764091|PMID:18779058|PMID:8119301
ergosterol biosynthesis	sterol 14alpha-demethylase	1.14.14.154	ERG11	PMID:8561481|PMID:8552601|PMID:12119386
NAD salvage pathway V (PNC V cycle)	protein acetyllysine N-acetyltransferase	2.3.1.286	SIR2	PMID:11884393
superpathway of aromatic amino acid biosynthesis	chorismate mutase	5.4.99.5	ARO7	
lanosterol biosynthesis	lanosterol synthase	5.4.99.7	ERG7	
superpathway of purine biosynthesis and salvage pathways	adenosine kinase	2.7.1.20	ADO1	PMID:22419079|PMID:17052198|PMID:1495962|PMID:9822821
superpathway of histidine, purine, and pyrimidine biosynthesis	phosphoribosyl-ATP diphosphatase	3.6.1.31	HIS4	
phenylalanine degradation	allyl-alcohol dehydrogenase	1.1.1.54	ADH1	PMID:12499363|PMID:9491082|PMID:9491083|PMID:12902239|PMID:15933030
inosine-5'-phosphate biosynthesis I	phosphoribosylaminoimidazolecarboxamide formyltransferase	2.1.2.3	ADE16	
L-aspartate biosynthesis	aspartate transaminase	2.6.1.1	AAT1	
glutathione biosynthesis	glutamate--cysteine ligase	6.3.2.2	GSH1	PMID:11169096
mevalonate pathway I	acetyl-CoA C-acetyltransferase	2.3.1.9	ERG10	
superpathway of ubiquinone biosynthesis	dimethylallyltranstransferase	2.5.1.1	BTS1	PMID:17482885|PMID:27060254|PMID:19531029|PMID:20592037|PMID:27693056
methylglyoxal catabolism	lactoylglutathione lyase	4.4.1.5	GLO1	PMID:8824231|PMID:9261170
superpathway of chorismate metabolism	dihydroneopterin aldolase	4.1.2.25	FOL1	
heme b biosynthesis I (aerobic)	protoporphyrinogen oxidase	1.3.3.4	HEM14	PMID:2180703|PMID:2838478|PMID:8621563|PMID:8473299|PMID:11212295|PMID:7798202|PMID:2185242
isoleucine degradation	alcohol dehydrogenase	1.1.1.1	ADH2	PMID:10753893|PMID:8798704|PMID:10989445|PMID:8702755
pentose phosphate pathway (oxidative branch) I	phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)	1.1.1.44	GND1	PMID:1328471|PMID:15454531|PMID:2269430
L-histidine biosynthesis	glutaminase	3.5.1.2	HIS7	PMID:9822821|PMID:8852895|PMID:15744050
TCA cycle, aerobic respiration	pyruvate carboxylase	6.4.1.1	PYC2	PMID:8099357|PMID:12855708|PMID:9395469
L-isoleucine biosynthesis I (from threonine)	acetolactate synthase	2.2.1.6	ILV2	PMID:3289762
superpathway of TCA cycle and glyoxylate cycle	isocitrate dehydrogenase (NAD(+))	1.1.1.41	IDH1	PMID:12455685|PMID:20889721|PMID:23966945|PMID:1551398|PMID:1454530
TCA cycle, aerobic respiration	malate dehydrogenase (oxaloacetate-decarboxylating)	1.1.1.38	MAE1	PMID:8099357|PMID:12855708|PMID:9395469
L-aspartate biosynthesis	aspartate transaminase	2.6.1.1	AAT2	
phospholipids degradation	phospholipase D	3.1.4.4	SPO14	
superpathway of pyrimidine ribonucleotides de novo biosynthesis	carbamoyl-phosphate synthase (ammonia)	6.3.4.16	CPA2	
asparagine degradation	asparaginase	3.5.1.1	ASP1	PMID:10640599|PMID:17308034
superpathway of ergosterol biosynthesis I	hydroxymethylglutaryl-CoA synthase	2.3.3.10	ERG13	PMID:8561481|PMID:8552601|PMID:12119386
L-histidine biosynthesis	histidinol-phosphatase	3.1.3.15	HIS2	PMID:9822821|PMID:8852895|PMID:15744050
superpathway of chorismate metabolism	methylenetetrahydrofolate reductase [NAD(P)H]	1.5.1.20	MET12	
glycogen biosynthesis	glycogen(starch) synthase	2.4.1.11	GSY2	PMID:11152943
galactose degradation	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)	5.4.2.2	PGM2	PMID:14764091|PMID:18779058|PMID:8119301
